"County","Type","Bedrooms","Year","Rent"
"Kildare","Semi detached house","1","2013","0"
"Kildare","Semi detached house","1","2014","0"
"Kildare","Semi detached house","1","2015","0"
"Kildare","Semi detached house","1","2016","0"
"Kildare","Semi detached house","1","2017","0"
"Kildare","Semi detached house","1","2018","0"
"Kildare","Semi detached house","1","2019","0"
"Kildare","Semi detached house","1","2020","0"
"Kildare","Semi detached house","1","2021","0"
"Kildare","Semi detached house","2","2008","925.6"
"Kildare","Semi detached house","2","2009","855.605"
"Kildare","Semi detached house","2","2010","768.68"
"Kildare","Semi detached house","2","2011","735.455"
"Kildare","Semi detached house","2","2012","701.215"
"Kildare","Semi detached house","2","2013","699.475"
"Kildare","Semi detached house","2","2014","764.765"
"Kildare","Semi detached house","2","2015","880.14"
"Kildare","Semi detached house","2","2016","969.195"
"Kildare","Semi detached house","2","2017","977.7"
"Kildare","Semi detached house","2","2018","1062.54"
"Kildare","Semi detached house","2","2019","1127.3"
"Kildare","Semi detached house","2","2020","1194.99"
"Kildare","Semi detached house","2","2021","1243.77"
"Kildare","Semi detached house","3","2008","1064.28"
"Kildare","Semi detached house","3","2009","962.69"
"Kildare","Semi detached house","3","2010","847.24"
"Kildare","Semi detached house","3","2011","810.465"
"Kildare","Semi detached house","3","2012","794.14"
"Kildare","Semi detached house","3","2013","809.47"
"Kildare","Semi detached house","3","2014","856.39"
"Kildare","Semi detached house","3","2015","937.245"
"Kildare","Semi detached house","3","2016","1030.01"
"Kildare","Semi detached house","3","2017","1122.99"
"Kildare","Semi detached house","3","2018","1195.76"
"Kildare","Semi detached house","3","2019","1275.08"
"Kildare","Semi detached house","3","2020","1361.53"
"Kildare","Semi detached house","3","2021","1413.34"
"Kildare","Semi detached house","4+","2008","1230.05"
"Kildare","Semi detached house","4+","2009","1100.02"
"Kildare","Semi detached house","4+","2010","966.725"
"Kildare","Semi detached house","4+","2011","951.02"
"Kildare","Semi detached house","4+","2012","949.46"
"Kildare","Semi detached house","4+","2013","946.835"
"Kildare","Semi detached house","4+","2014","1036.34"
"Kildare","Semi detached house","4+","2015","1149.59"
"Kildare","Semi detached house","4+","2016","1236.59"
"Kildare","Semi detached house","4+","2017","1330.1"
"Kildare","Semi detached house","4+","2018","1406.45"
"Kildare","Semi detached house","4+","2019","1462.12"
"Kildare","Semi detached house","4+","2020","1561.43"
"Kildare","Semi detached house","4+","2021","1615.62"
"Kildare","Semi detached house","All","2008","1094.59"
"Kildare","Semi detached house","All","2009","988.975"
"Kildare","Semi detached house","All","2010","870.335"
"Kildare","Semi detached house","All","2011","842.95"
"Kildare","Semi detached house","All","2012","828.53"
"Kildare","Semi detached house","All","2013","837.05"
"Kildare","Semi detached house","All","2014","892.72"
"Kildare","Semi detached house","All","2015","986.62"
"Kildare","Semi detached house","All","2016","1080.47"
"Kildare","Semi detached house","All","2017","1165.8"
"Kildare","Semi detached house","All","2018","1236.42"
"Kildare","Semi detached house","All","2019","1303.22"
"Kildare","Semi detached house","All","2020","1391.97"
"Kildare","Semi detached house","All","2021","1441.8"
"Kildare","Terrace house","1","2008","0"
"Kildare","Terrace house","1","2009","0"
"Kildare","Terrace house","1","2010","0"
"Kildare","Terrace house","1","2011","0"
"Kildare","Terrace house","1","2012","0"
"Kildare","Terrace house","1","2013","0"
"Kildare","Terrace house","1","2014","0"
"Kildare","Terrace house","1","2015","0"
"Kildare","Terrace house","1","2016","0"
"Kildare","Terrace house","1","2017","0"
"Kildare","Terrace house","1","2018","0"
"Kildare","Terrace house","1","2019","0"
"Kildare","Terrace house","1","2020","0"
"Kildare","Terrace house","1","2021","0"
"Kildare","Terrace house","2","2008","951.97"
"Kildare","Terrace house","2","2009","877.38"
"Kildare","Terrace house","2","2010","766.9"
"Kildare","Terrace house","2","2011","731.125"
"Kildare","Terrace house","2","2012","719.75"
"Kildare","Terrace house","2","2013","740.295"
"Kildare","Terrace house","2","2014","783.62"
"Kildare","Terrace house","2","2015","844.7"
"Kildare","Terrace house","2","2016","929.445"
"Kildare","Terrace house","2","2017","1016.56"
"Kildare","Terrace house","2","2018","1088.55"
"Kildare","Terrace house","2","2019","1118.42"
"Kildare","Terrace house","2","2020","1210.8"
"Kildare","Terrace house","2","2021","1273.12"
"Kildare","Terrace house","3","2008","1070.21"
"Kildare","Terrace house","3","2009","961.58"
"Kildare","Terrace house","3","2010","845.935"
"Kildare","Terrace house","3","2011","819.825"
"Kildare","Terrace house","3","2012","794.115"
"Kildare","Terrace house","3","2013","811.6"
"Kildare","Terrace house","3","2014","879.425"
"Kildare","Terrace house","3","2015","952.49"
"Kildare","Terrace house","3","2016","1006.55"
"Kildare","Terrace house","3","2017","1118.78"
"Kildare","Terrace house","3","2018","1175.59"
"Kildare","Terrace house","3","2019","1221.62"
"Kildare","Terrace house","3","2020","1372.32"
"Kildare","Terrace house","3","2021","1490.4"
"Kildare","Terrace house","4+","2008","629.09"
"Kildare","Terrace house","4+","2009","1244.03"
"Kildare","Terrace house","4+","2010","556.135"
"Kildare","Terrace house","4+","2011","1035.29"
"Kildare","Terrace house","4+","2012","1026.3"
"Kildare","Terrace house","4+","2013","1090.38"
"Kildare","Terrace house","4+","2014","1185.28"
"Kildare","Terrace house","4+","2015","1197.77"
"Kildare","Terrace house","4+","2016","1285.58"
"Kildare","Terrace house","4+","2017","1430.74"
"Kildare","Terrace house","4+","2018","1550.84"
"Kildare","Terrace house","4+","2019","1634.83"
"Kildare","Terrace house","4+","2020","1681.19"
"Kildare","Terrace house","4+","2021","1701.36"
"Kildare","Terrace house","All","2008","1031.2"
"Kildare","Terrace house","All","2009","935.575"
"Kildare","Terrace house","All","2010","817.75"
"Kildare","Terrace house","All","2011","791.635"
"Kildare","Terrace house","All","2012","775.825"
"Kildare","Terrace house","All","2013","792.695"
"Kildare","Terrace house","All","2014","849.295"
"Kildare","Terrace house","All","2015","905.815"
"Kildare","Terrace house","All","2016","981.19"
"Kildare","Terrace house","All","2017","1085.82"
"Kildare","Terrace house","All","2018","1149.22"
"Kildare","Terrace house","All","2019","1201.37"
"Kildare","Terrace house","All","2020","1326.36"
"Kildare","Terrace house","All","2021","1406.42"
"Kilkenny","All","1","2008","595.32"
"Kilkenny","All","1","2009","557.265"
"Kilkenny","All","1","2010","498.64"
"Kilkenny","All","1","2011","466.185"
"Kilkenny","All","1","2012","448.49"
"Kilkenny","All","1","2013","441.675"
"Kilkenny","All","1","2014","452.31"
"Kilkenny","All","1","2015","496.185"
"Kilkenny","All","1","2016","544.22"
"Kilkenny","All","1","2017","569.795"
"Kilkenny","All","1","2018","608.615"
"Kilkenny","All","1","2019","634.54"
"Kilkenny","All","1","2020","635.55"
"Kilkenny","All","1","2021","670.25"
"Kilkenny","All","2","2008","762.65"
"Kilkenny","All","2","2009","680.895"
"Kilkenny","All","2","2010","595.04"
"Kilkenny","All","2","2011","554.535"
"Kilkenny","All","2","2012","555.12"
"Kilkenny","All","2","2013","551.715"
"Kilkenny","All","2","2014","573.84"
"Kilkenny","All","2","2015","614.085"
"Kilkenny","All","2","2016","657.61"
"Kilkenny","All","2","2017","721.475"
"Kilkenny","All","2","2018","776.66"
"Kilkenny","All","2","2019","811.32"
"Kilkenny","All","2","2020","803.79"
"Kilkenny","All","2","2021","818.48"
"Kilkenny","All","3","2008","794.495"
"Kilkenny","All","3","2009","723.925"
"Kilkenny","All","3","2010","652.315"
"Kilkenny","All","3","2011","611.055"
"Kilkenny","All","3","2012","600.615"
"Kilkenny","All","3","2013","597.97"
"Kilkenny","All","3","2014","614.395"
"Kilkenny","All","3","2015","652.77"
"Kilkenny","All","3","2016","703.485"
"Kilkenny","All","3","2017","773.97"
"Kilkenny","All","3","2018","831.72"
"Kilkenny","All","3","2019","878.47"
"Kilkenny","All","3","2020","885.76"
"Kilkenny","All","3","2021","885.19"
"Kilkenny","All","4+","2008","902.95"
"Kilkenny","All","4+","2009","835.705"
"Kilkenny","All","4+","2010","760.605"
"Kilkenny","All","4+","2011","703.655"
"Kilkenny","All","4+","2012","689.72"
"Kilkenny","All","4+","2013","696.585"
"Kilkenny","All","4+","2014","705.355"
"Kilkenny","All","4+","2015","752.985"
"Kilkenny","All","4+","2016","824.92"
"Kilkenny","All","4+","2017","884.215"
"Kilkenny","All","4+","2018","965.19"
"Kilkenny","All","4+","2019","1017.63"
"Kilkenny","All","4+","2020","1005.66"
"Kilkenny","All","4+","2021","1011.78"
"Kilkenny","All","All","2008","785.9"
"Kilkenny","All","All","2009","717.465"
"Kilkenny","All","All","2010","642.345"
"Kilkenny","All","All","2011","600.505"
"Kilkenny","All","All","2012","593.495"
"Kilkenny","All","All","2013","592.52"
"Kilkenny","All","All","2014","607.925"
"Kilkenny","All","All","2015","649.005"
"Kilkenny","All","All","2016","702.09"
"Kilkenny","All","All","2017","761.67"
"Kilkenny","All","All","2018","824.46"
"Kilkenny","All","All","2019","869.475"
"Kilkenny","All","All","2020","869.745"
"Kilkenny","All","All","2021","870.3"
"Kilkenny","Apartment","1","2008","601.71"
"Kilkenny","Apartment","1","2009","573.95"
"Kilkenny","Apartment","1","2010","506.11"
"Kilkenny","Apartment","1","2011","482.715"
"Kilkenny","Apartment","1","2012","485.26"
"Kilkenny","Apartment","1","2013","469.58"
"Kilkenny","Apartment","1","2014","486.065"
"Kilkenny","Apartment","1","2015","538.53"
"Kilkenny","Apartment","1","2016","584.985"
"Kilkenny","Apartment","1","2017","620.66"
"Kilkenny","Apartment","1","2018","658.17"
"Kilkenny","Apartment","1","2019","651.8"
"Kilkenny","Apartment","1","2020","684"
"Kilkenny","Apartment","1","2021","681.51"
"Kilkenny","Apartment","2","2008","793.085"
"Kilkenny","Apartment","2","2009","706.47"
"Kilkenny","Apartment","2","2010","605.295"
"Kilkenny","Apartment","2","2011","568.055"
"Kilkenny","Apartment","2","2012","578.715"
"Kilkenny","Apartment","2","2013","575.66"
"Kilkenny","Apartment","2","2014","596.61"
"Kilkenny","Apartment","2","2015","642.85"
"Kilkenny","Apartment","2","2016","707.63"
"Kilkenny","Apartment","2","2017","763.13"
"Kilkenny","Apartment","2","2018","826.285"
"Kilkenny","Apartment","2","2019","880.95"
"Kilkenny","Apartment","2","2020","884.98"
"Kilkenny","Apartment","2","2021","878.47"
"Kilkenny","Apartment","3","2008","799.705"
"Kilkenny","Apartment","3","2009","778.33"
"Kilkenny","Apartment","3","2010","710.925"
"Kilkenny","Apartment","3","2011","690.045"
"Kilkenny","Apartment","3","2012","689.085"
"Kilkenny","Apartment","3","2013","643.065"
"Kilkenny","Apartment","3","2014","677.47"
"Kilkenny","Apartment","3","2015","707.455"
"Kilkenny","Apartment","3","2016","769.52"
"Kilkenny","Apartment","3","2017","876.92"
"Kilkenny","Apartment","3","2018","945.75"
"Kilkenny","Apartment","3","2019","1009.07"
"Kilkenny","Apartment","3","2020","480.88"
"Kilkenny","Apartment","3","2021","0"
"Kilkenny","Apartment","4+","2008","0"
"Kilkenny","Apartment","4+","2009","0"
"Kilkenny","Apartment","4+","2010","0"
"Kilkenny","Apartment","4+","2011","0"
"Kilkenny","Apartment","4+","2012","0"
"Kilkenny","Apartment","4+","2013","0"
"Kilkenny","Apartment","4+","2014","0"
"Kilkenny","Apartment","4+","2015","0"
"Kilkenny","Apartment","4+","2016","0"
"Kilkenny","Apartment","4+","2017","0"
"Kilkenny","Apartment","4+","2018","0"
"Kilkenny","Apartment","4+","2019","0"
"Kilkenny","Apartment","4+","2020","0"
"Kilkenny","Apartment","4+","2021","0"
"Kilkenny","Apartment","All","2008","761.675"
"Kilkenny","Apartment","All","2009","695.29"
"Kilkenny","Apartment","All","2010","602.91"
"Kilkenny","Apartment","All","2011","569.1"
"Kilkenny","Apartment","All","2012","581.73"
"Kilkenny","Apartment","All","2013","571.78"
"Kilkenny","Apartment","All","2014","594.795"
"Kilkenny","Apartment","All","2015","636.695"
"Kilkenny","Apartment","All","2016","696.995"
"Kilkenny","Apartment","All","2017","759.1"
"Kilkenny","Apartment","All","2018","820.15"
"Kilkenny","Apartment","All","2019","859.48"
"Kilkenny","Apartment","All","2020","856.245"
"Kilkenny","Apartment","All","2021","830.26"
"Kilkenny","Detached house","1","2008","0"
"Kilkenny","Detached house","1","2009","0"
"Kilkenny","Detached house","1","2010","0"
"Kilkenny","Detached house","1","2011","0"
"Kilkenny","Detached house","1","2012","0"
"Kilkenny","Detached house","1","2013","0"
"Kilkenny","Detached house","1","2014","0"
"Kilkenny","Detached house","1","2015","0"
"Kilkenny","Detached house","1","2016","0"
"Kilkenny","Detached house","1","2017","0"
"Kilkenny","Detached house","1","2018","0"
"Kilkenny","Detached house","1","2019","0"
"Kilkenny","Detached house","1","2020","0"
"Kilkenny","Detached house","1","2021","0"
"Kilkenny","Detached house","2","2008","0"
"Kilkenny","Detached house","2","2009","607.02"
"Kilkenny","Detached house","2","2010","562.01"
"Kilkenny","Detached house","2","2011","517.975"
"Kilkenny","Detached house","2","2012","504.84"
"Kilkenny","Detached house","2","2013","480.195"
"Kilkenny","Detached house","2","2014","514.25"
"Kilkenny","Detached house","2","2015","563.21"
"Kilkenny","Detached house","2","2016","570.015"
"Kilkenny","Detached house","2","2017","650.255"
"Kilkenny","Detached house","2","2018","702.88"
"Kilkenny","Detached house","2","2019","689.915"
"Kilkenny","Detached house","2","2020","676.225"
"Kilkenny","Detached house","2","2021","768.75"
"Kilkenny","Detached house","3","2008","746.56"
"Kilkenny","Detached house","3","2009","703.06"
"Kilkenny","Detached house","3","2010","634.805"
"Kilkenny","Detached house","3","2011","575.64"
"Kilkenny","Detached house","3","2012","587.44"
"Kilkenny","Detached house","3","2013","587.395"
"Kilkenny","Detached house","3","2014","590.16"
"Kilkenny","Detached house","3","2015","627.39"
"Kilkenny","Detached house","3","2016","678.94"
"Kilkenny","Detached house","3","2017","726.71"
"Kilkenny","Detached house","3","2018","782.275"
"Kilkenny","Detached house","3","2019","807.665"
"Kilkenny","Detached house","3","2020","830.02"
"Kilkenny","Detached house","3","2021","818.44"
"Kilkenny","Detached house","4+","2008","874.985"
"Kilkenny","Detached house","4+","2009","846.605"
"Kilkenny","Detached house","4+","2010","772.025"
"Kilkenny","Detached house","4+","2011","704.935"
"Kilkenny","Detached house","4+","2012","697.425"
"Kilkenny","Detached house","4+","2013","702.96"
"Kilkenny","Detached house","4+","2014","703.42"
"Kilkenny","Detached house","4+","2015","757.335"
"Kilkenny","Detached house","4+","2016","823.235"
"Kilkenny","Detached house","4+","2017","871.645"
"Kilkenny","Detached house","4+","2018","962.06"
"Kilkenny","Detached house","4+","2019","1035.97"
"Kilkenny","Detached house","4+","2020","1038.84"
"Kilkenny","Detached house","4+","2021","1016.19"
"Kilkenny","Detached house","All","2008","798.525"
"Kilkenny","Detached house","All","2009","755.84"
"Kilkenny","Detached house","All","2010","698.14"
"Kilkenny","Detached house","All","2011","628.38"
"Kilkenny","Detached house","All","2012","620.655"
"Kilkenny","Detached house","All","2013","625.13"
"Kilkenny","Detached house","All","2014","623.505"
"Kilkenny","Detached house","All","2015","666.135"
"Kilkenny","Detached house","All","2016","716.71"
"Kilkenny","Detached house","All","2017","770.76"
"Kilkenny","Detached house","All","2018","838.905"
"Kilkenny","Detached house","All","2019","885.205"
"Kilkenny","Detached house","All","2020","889.395"
"Kilkenny","Detached house","All","2021","890.45"
"Kilkenny","Other flats","1","2008","265.345"
"Kilkenny","Other flats","1","2009","490.34"
"Kilkenny","Other flats","1","2010","0"
"Kilkenny","Other flats","1","2011","219.92"
"Kilkenny","Other flats","1","2012","411.98"
"Kilkenny","Other flats","1","2013","399.02"
"Kilkenny","Other flats","1","2014","401.67"
"Kilkenny","Other flats","1","2015","0"
"Kilkenny","Other flats","1","2016","0"
"Kilkenny","Other flats","1","2017","0"
"Kilkenny","Other flats","1","2018","0"
"Kilkenny","Other flats","1","2019","0"
